Fight_Id,Win/No Contest/Draw,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id_x,Result_1,Result_2,Time Format,Referee,Method Details,Kd_1,Kd_2,Sig. Str._1,Sig. Str._2,Sig. Str. %_1,Sig. Str. %_2,Total Str._1,Total Str._2,Td_1,Td_2,Td %_1,Td %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_1,Head_2,Body_1,Body_2,Leg_1,Leg_2,Distance_1,Distance_2,Clinch_1,Clinch_2,Ground_1,Ground_2,Event_Id_y
8b4eeaa048361ba3,win,84ff027394f7e470,66ab58d0b3783607,Gregor Gillespie,Andrew Holbrook,1,0,8,4,0,0,0,0,Lightweight,KO/TKO Punch,1,0:21,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,1,0,8 of 12,4 of 9,66%,44%,9 of 13,4 of 9,0 of 0,0 of 0,---,---,0,0,0,0,0:05,0:00,7 of 11,3 of 8,0 of 0,1 of 1,1 of 1,0 of 0,4 of 7,4 of 9,0 of 0,0 of 0,4 of 5,0 of 0,e7bfdb5e0112891e
97b7638c592a95a9,win,f046d724d2a84ac5,fba03cd6cc28dc41,Josh Emmett,Desmond Green,0,0,41,57,0,1,0,0,Lightweight,S-DEC,3,5:00,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),Keith Peterson,Eric Colon29 - 28.Doug Crosby28 - 29.Sal D'amato27 - 30.,0,0,41 of 142,57 of 124,28%,45%,43 of 144,66 of 135,0 of 1,1 of 2,0%,50%,0,0,0,0,0:00,0:34,13 of 99,51 of 113,10 of 20,2 of 5,18 of 23,4 of 6,41 of 142,54 of 121,0 of 0,0 of 0,0 of 0,3 of 3,e7bfdb5e0112891e
2464a75ee75dbf2f,win,e872e9a9a902c045,578ef12674df1e6a,Katlyn Cerminara,Irene Aldana,0,0,105,84,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Todd Ronald Anderson,Jeff Mullen28 - 29.Eric Colon28 - 29.Derek Cleary29 - 28.,0,0,105 of 273,84 of 223,38%,37%,106 of 274,85 of 224,0 of 11,0 of 0,0%,---,0,0,0,0,0:17,0:00,47 of 185,47 of 169,27 of 51,9 of 14,31 of 37,28 of 40,100 of 263,78 of 211,5 of 10,6 of 12,0 of 0,0 of 0,e7bfdb5e0112891e
c4da9ec26a924a7d,win,87f19d19f4cb73f8,ec664422b22d9787,Jenel Lausa,Bibulatov Magomed,0,0,10,51,0,2,0,0,Flyweight,U-DEC,3,5:00,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),John McCarthy,Jeff Mullen26 - 29.Eric Colon26 - 29.Derek Cleary26 - 29.,0,0,10 of 31,51 of 115,32%,44%,31 of 56,94 of 165,0 of 0,2 of 7,---,28%,0,0,0,0,0:26,7:41,7 of 26,36 of 89,2 of 4,10 of 19,1 of 1,5 of 7,7 of 28,16 of 58,0 of 0,4 of 7,3 of 3,31 of 50,e7bfdb5e0112891e
00be3852000f8fe9,win,1e1dbd1cc5a7469e,5e4eec08896c9423,Jimi Manuwa,Corey Anderson,1,0,6,6,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,3:05,c0231720fe516994,W,L,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,1,0,6 of 13,6 of 27,46%,22%,6 of 13,6 of 27,0 of 0,0 of 3,---,0%,0,0,0,0,0:01,0:00,5 of 11,4 of 24,0 of 1,0 of 1,1 of 1,2 of 2,6 of 13,5 of 26,0 of 0,1 of 1,0 of 0,0 of 0,c0231720fe516994
7e6f91cbf8e93210,win,fd55393021a8c255,cf65d56b0755ed3b,Gunnar Nelson,Alan Jouban,0,0,8,17,1,0,1,0,Welterweight,SUB Guillotine Choke,2,0:46,c0231720fe516994,W,L,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke On Ground,0,0,8 of 18,17 of 33,44%,51%,17 of 28,17 of 33,1 of 2,0 of 0,50%,---,1,0,0,0,3:03,0:00,7 of 16,6 of 17,1 of 2,2 of 7,0 of 0,9 of 9,3 of 13,17 of 33,1 of 1,0 of 0,4 of 4,0 of 0,c0231720fe516994
1e5c66d12761d4fe,win,7c7332319c14094c,c945adc22c2bfe8f,Brad Pickett,Marlon Vera,0,1,51,67,2,0,0,0,Catch Weight,KO/TKO Kick,3,3:50,c0231720fe516994,L,W,3 Rnd (5-5-5),Grant Waterman,Kick to Head At Distance,0,1,51 of 113,67 of 143,45%,46%,65 of 132,72 of 149,2 of 4,0 of 0,50%,---,0,0,0,0,3:32,0:04,42 of 93,39 of 96,4 of 7,9 of 24,5 of 13,19 of 23,38 of 100,59 of 131,1 of 1,5 of 8,12 of 12,3 of 4,c0231720fe516994
7ec86f2af631344f,win,040a74bb0a465c54,87a1dc546b1c5caf,Arnold Allen,Makwan Amirkhani,0,0,32,17,3,4,1,3,Featherweight,S-DEC,3,5:00,c0231720fe516994,W,L,3 Rnd (5-5-5),Neil Hall,Howard Hughes29 - 28.Mark Collett27 - 30.Paul Sutherland27 - 30.,0,0,32 of 74,17 of 46,43%,36%,75 of 118,32 of 65,3 of 6,4 of 12,50%,33%,1,3,0,1,5:35,5:35,27 of 64,15 of 41,5 of 8,2 of 5,0 of 2,0 of 0,16 of 48,13 of 41,2 of 7,0 of 1,14 of 19,4 of 4,c0231720fe516994
55f727e00553035d,win,654ae722109a0d31,e25bcbcdaf6537a1,Joe Duffy,Reza Madadi,0,0,51,28,0,2,0,0,Lightweight,U-DEC,3,5:00,c0231720fe516994,W,L,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge27 - 30.Pawel Harasim27 - 30.Takeo Kobayashi27 - 30.,0,0,51 of 161,28 of 63,31%,44%,61 of 172,34 of 71,0 of 0,2 of 12,---,16%,0,0,1,0,4:20,0:54,39 of 143,20 of 50,9 of 14,7 of 9,3 of 4,1 of 4,43 of 152,22 of 56,1 of 1,5 of 6,7 of 8,1 of 1,c0231720fe516994
c365a488a8de3c89,win,b69f24c500d783e7,a17ad5a5048e8c3f,Darren Stewart,Francimar Barroso,0,0,31,28,1,7,0,0,Light Heavyweight,U-DEC,3,5:00,c0231720fe516994,L,W,3 Rnd (5-5-5),Leon Roberts,Mark Collett28 - 29.Howard Hughes28 - 29.Andy Roberts28 - 29.,0,0,31 of 73,28 of 62,42%,45%,55 of 102,46 of 82,1 of 5,7 of 12,20%,58%,0,0,0,0,3:59,2:40,13 of 47,14 of 45,7 of 9,8 of 10,11 of 17,6 of 7,16 of 50,17 of 41,14 of 20,10 of 18,1 of 3,1 of 3,c0231720fe516994
f99ee57f75b20b69,win,cc900af167fbedfd,470fedbc8563ac47,Daniel Omielanczuk,Timothy Johnson,0,0,54,52,0,1,0,0,Heavyweight,S-DEC,3,5:00,c0231720fe516994,L,W,3 Rnd (5-5-5),Marc Goddard,Pawel Harasim29 - 28.Ben Cartlidge27 - 30.Takeo Kobayashi28 - 29.,0,0,54 of 93,52 of 104,58%,50%,94 of 136,102 of 168,0 of 2,1 of 5,0%,20%,0,0,0,0,0:35,8:42,25 of 61,29 of 73,19 of 21,4 of 6,10 of 11,19 of 25,35 of 71,21 of 62,19 of 22,26 of 35,0 of 0,5 of 7,c0231720fe516994
88ce808e4e604180,win,f1fac969a1d70b08,6d4b63c767106d3a,Leon Edwards,Vicente Luque,0,0,53,24,3,2,0,0,Welterweight,U-DEC,3,5:00,c0231720fe516994,W,L,3 Rnd (5-5-5),Grant Waterman,Mark Collett28 - 29.Andy Roberts28 - 29.Paul Sutherland28 - 29.,0,0,53 of 102,24 of 44,51%,54%,77 of 135,44 of 64,3 of 12,2 of 7,25%,28%,0,0,0,0,5:12,5:21,38 of 81,13 of 30,12 of 17,7 of 9,3 of 4,4 of 5,44 of 86,21 of 41,8 of 12,2 of 2,1 of 4,1 of 1,c0231720fe516994
eee7f546c126ee8b,win,32c355b04fc57f3a,8f4eeaf7a0df7c1a,Marc Diakiese,Teemu Packalen,1,0,6,1,0,0,0,0,Lightweight,KO/TKO Punch,1,0:30,c0231720fe516994,W,L,3 Rnd (5-5-5),,Punch to Head At Distance,1,0,6 of 7,1 of 1,85%,100%,6 of 7,1 of 1,0 of 0,0 of 0,---,---,0,0,0,0,0:01,0:00,2 of 3,0 of 0,2 of 2,1 of 1,2 of 2,0 of 0,6 of 7,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,c0231720fe516994
794b63b4c1e1e789,win,34e552520a934063,06827d70c53ff0d9,Brad Scott,Scott Askham,1,0,72,86,0,1,0,0,Middleweight,S-DEC,3,5:00,c0231720fe516994,W,L,3 Rnd (5-5-5),Grant Waterman,Andy Roberts29 - 28.Ben Cartlidge28 - 29.Takeo Kobayashi28 - 29.,1,0,72 of 175,86 of 195,41%,44%,74 of 177,86 of 195,0 of 0,1 of 3,---,33%,0,0,0,0,1:15,0:26,42 of 126,54 of 149,12 of 21,21 of 32,18 of 28,11 of 14,65 of 166,84 of 191,5 of 7,2 of 4,2 of 2,0 of 0,c0231720fe516994
0bb419537705fb04,win,2eeaefbfc7f9fcff,3cf66c62d9069f43,Lina Lansberg,Lucie Pudilova,0,0,80,99,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00,c0231720fe516994,W,L,3 Rnd (5-5-5),Neil Hall,Mark Collett28 - 29.Howard Hughes28 - 29.Paul Sutherland28 - 29.,0,0,80 of 144,99 of 204,55%,48%,96 of 162,163 of 277,1 of 7,0 of 2,14%,0%,0,0,0,0,5:52,1:07,42 of 96,77 of 177,26 of 35,20 of 25,12 of 13,2 of 2,45 of 98,68 of 168,30 of 41,30 of 35,5 of 5,1 of 1,c0231720fe516994
58450502a93454c8,ncnc,0ee783aa00e468f0,8c0580d4fff106c1,Vitor Belfort,Kelvin Gastelum,0,2,10,26,0,0,0,0,Middleweight,Overturned Punch,1,3:52,47b7e4e60813b7b2,NC,NC,5 Rnd (5-5-5-5-5),John McCarthy,Failed Drug Test by Gastelum,0,2,10 of 28,26 of 49,35%,53%,10 of 28,26 of 49,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:42,5 of 22,25 of 48,5 of 6,0 of 0,0 of 0,1 of 1,10 of 28,13 of 31,0 of 0,0 of 0,0 of 0,13 of 18,47b7e4e60813b7b2
34524408fb4d6752,win,140745cbbcb023ac,fcd448a2fe1a23cc,Mauricio Rua,Gian Villante,2,0,94,55,2,0,0,0,Light Heavyweight,KO/TKO Punch,3,0:59,47b7e4e60813b7b2,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head In Clinch,2,0,94 of 173,55 of 151,54%,36%,94 of 174,55 of 151,2 of 3,0 of 1,66%,0%,0,0,0,0,0:04,0:09,68 of 140,48 of 143,16 of 20,3 of 4,10 of 13,4 of 4,94 of 171,55 of 151,0 of 2,0 of 0,0 of 0,0 of 0,47b7e4e60813b7b2
b47e4f0982938e5b,win,64a50dad704d1d49,08af939f41b5a57b,Edson Barboza,Beneil Dariush,1,0,30,51,0,0,0,0,Lightweight,KO/TKO Flying Knee,2,3:35,47b7e4e60813b7b2,W,L,3 Rnd (5-5-5),Osiris Maia,Flying Knee Head,1,0,30 of 82,51 of 121,36%,42%,31 of 83,51 of 121,0 of 0,0 of 2,---,0%,0,0,0,0,0:03,0:00,13 of 61,31 of 94,13 of 17,10 of 15,4 of 4,10 of 12,29 of 81,48 of 116,0 of 0,3 of 5,1 of 1,0 of 0,47b7e4e60813b7b2
74d4e37b97866514,win,a4de54ea806fb525,b102c26727306ab6,Jussier Formiga,Ray Borg,0,0,30,36,0,0,0,0,Flyweight,U-DEC,3,5:00,47b7e4e60813b7b2,L,W,3 Rnd (5-5-5),Mario Yamasaki,Fabio Alves28 - 29.Tony Weeks28 - 29.Sal D'amato28 - 29.,0,0,30 of 62,36 of 88,48%,40%,44 of 77,53 of 105,0 of 3,0 of 6,0%,0%,0,0,0,1,3:24,4:23,14 of 44,22 of 68,8 of 9,12 of 17,8 of 9,2 of 3,23 of 53,7 of 50,7 of 8,14 of 21,0 of 1,15 of 17,47b7e4e60813b7b2
b03dd50785e761a0,drawdraw,673ea7dcc786b1b3,c7d297714d9ab1a4,Bethe Correia,Marion Reneau,0,0,43,75,2,0,0,0,Women's Bantamweight,M-DEC,3,5:00,47b7e4e60813b7b2,D,D,3 Rnd (5-5-5),Camila Albuquerque,Marco Borges27 - 29.Tony Weeks28 - 28.Guilherme Bravo28 - 28.,0,0,43 of 95,75 of 132,45%,56%,68 of 128,153 of 236,2 of 4,0 of 0,50%,---,0,0,0,0,3:22,4:00,20 of 67,58 of 111,15 of 20,11 of 12,8 of 8,6 of 9,40 of 89,35 of 89,1 of 2,8 of 9,2 of 4,32 of 34,47b7e4e60813b7b2
24f156a78bd32026,win,57b10fca4f9c9a7a,4b47e71384a9522f,Alex Oliveira,Tim Means,0,0,12,9,6,0,1,0,Welterweight,SUB Rear Naked Choke,2,2:38,47b7e4e60813b7b2,W,L,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke,0,0,12 of 24,9 of 12,50%,75%,18 of 31,34 of 41,6 of 11,0 of 1,54%,0%,1,0,0,0,4:49,2:01,6 of 17,8 of 11,1 of 1,1 of 1,5 of 6,0 of 0,2 of 7,0 of 2,6 of 8,5 of 5,4 of 9,4 of 5,47b7e4e60813b7b2
76602c3658d70273,win,ee9ebceabfd16fa7,a8283a4f415e1eb9,Francisco Trinaldo,Kevin Lee,0,0,25,15,0,1,1,1,Lightweight,SUB Rear Naked Choke,2,3:12,47b7e4e60813b7b2,L,W,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,0,0,25 of 59,15 of 43,42%,34%,30 of 65,23 of 52,0 of 1,1 of 8,0%,12%,1,1,0,0,0:44,2:36,19 of 52,9 of 36,6 of 7,6 of 7,0 of 0,0 of 0,15 of 47,12 of 36,5 of 6,3 of 3,5 of 6,0 of 4,47b7e4e60813b7b2
f4f5049e789b7716,win,1bcaac2d99b90fce,0052de90691d4a93,Sergio Moraes,Davi Ramos,0,0,39,35,0,0,0,0,Welterweight,U-DEC,3,5:00,47b7e4e60813b7b2,W,L,3 Rnd (5-5-5),Osiris Maia,Tony Weeks27 - 30.Guilherme Bravo27 - 30.Marco Borges27 - 30.,0,0,39 of 93,35 of 122,41%,28%,39 of 93,35 of 122,0 of 0,0 of 1,---,0%,0,0,0,0,0:00,0:00,24 of 71,21 of 97,13 of 20,7 of 17,2 of 2,7 of 8,39 of 93,35 of 122,0 of 0,0 of 0,0 of 0,0 of 0,47b7e4e60813b7b2
dc169cc01d675125,win,a4e85a58fbce64b2,94527830000ab715,Rani Yahya,Joe Soto,0,0,59,54,1,1,0,2,Bantamweight,U-DEC,3,5:00,47b7e4e60813b7b2,L,W,3 Rnd (5-5-5),Camila Albuquerque,Tony Weeks28 - 29.Fabio Alves27 - 29.Sal D'amato27 - 29.,0,0,59 of 215,54 of 113,27%,47%,65 of 221,98 of 176,1 of 11,1 of 1,9%,100%,0,2,0,0,0:57,4:44,41 of 190,49 of 106,13 of 20,4 of 6,5 of 5,1 of 1,55 of 206,36 of 93,4 of 9,3 of 4,0 of 0,15 of 16,47b7e4e60813b7b2
12740c6b17779fe9,win,e51fcd9cd84c0b93,6da99156486ed6c2,Michel Prazeres,Joshua Burkman,0,0,24,1,2,0,1,0,Lightweight,SUB North-South Choke,1,1:42,47b7e4e60813b7b2,W,L,3 Rnd (5-5-5),John McCarthy,North-South Choke,0,0,24 of 34,1 of 1,70%,100%,34 of 45,1 of 1,2 of 3,0 of 1,66%,0%,1,0,0,0,1:11,0:00,24 of 34,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,4 of 7,1 of 1,12 of 19,0 of 0,8 of 8,0 of 0,47b7e4e60813b7b2
ebb94e00d6431e7a,win,68f6e96c5fa6e044,b71ce838b01f2cad,Rony Jason,Jeremy Kennedy,1,0,18,46,0,8,0,0,Featherweight,U-DEC,3,5:00,47b7e4e60813b7b2,L,W,3 Rnd (5-5-5),Camila Albuquerque,Marco Borges28 - 29.Sal D'amato28 - 29.Fabio Alves27 - 29.,1,0,18 of 36,46 of 74,50%,62%,95 of 116,105 of 143,0 of 1,8 of 9,0%,88%,0,0,0,0,3:53,6:38,14 of 30,44 of 71,3 of 5,1 of 2,1 of 1,1 of 1,11 of 26,13 of 35,0 of 0,2 of 4,7 of 10,31 of 35,47b7e4e60813b7b2
0ace7e71f5d66bc9,win,2e5c2aa8e4ab9d82,f215cfbd4ba3c270,Garreth McLellan,Paulo Costa,0,1,6,22,0,0,0,0,Middleweight,KO/TKO Punch,1,1:17,47b7e4e60813b7b2,L,W,3 Rnd (5-5-5),Osiris Maia,Punch to Head In Clinch,0,1,6 of 14,22 of 32,42%,68%,6 of 14,23 of 33,0 of 1,0 of 0,0%,---,0,0,0,0,0:00,0:06,2 of 10,18 of 28,4 of 4,3 of 3,0 of 0,1 of 1,5 of 11,16 of 26,1 of 3,0 of 0,0 of 0,6 of 6,47b7e4e60813b7b2
dfc8c5161ea0ccb5,win,effd9de9937996f8,4a28cb716c19157a,Tyron Woodley,Stephen Thompson,1,0,54,53,1,0,0,0,Welterweight,M-DEC,5,5:00,20e403a1acfef130,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Derek Cleary47 - 48.Sal D'amato47 - 47.Chris Lee47 - 48.,1,0,54 of 125,53 of 146,43%,36%,70 of 141,66 of 159,1 of 2,0 of 0,50%,---,0,0,0,0,1:58,0:19,28 of 89,30 of 115,20 of 30,17 of 24,6 of 6,6 of 7,30 of 92,52 of 144,5 of 12,1 of 2,19 of 21,0 of 0,20e403a1acfef130
7ac4b9823b1e139b,win,2747c60e42d9d75f,f9b200db02b488d9,Lando Vannata,David Teymur,0,0,76,90,1,2,0,0,Lightweight,U-DEC,3,5:00,20e403a1acfef130,L,W,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo27 - 30.Marcos Rosales27 - 30.Jeff Mullen27 - 30.,0,0,76 of 141,90 of 192,53%,46%,79 of 144,95 of 197,1 of 1,2 of 7,100%,28%,0,0,0,0,0:07,0:50,36 of 89,46 of 131,15 of 24,21 of 34,25 of 28,23 of 27,67 of 127,73 of 165,9 of 14,17 of 27,0 of 0,0 of 0,20e403a1acfef130
e3ca9462ad0d7685,win,bdcbb976816fd256,ee779c43a8926d52,Rashad Evans,Daniel Kelly,0,0,53,74,1,0,0,0,Middleweight,S-DEC,3,5:00,20e403a1acfef130,L,W,3 Rnd (5-5-5),John McCarthy,Dave Hagen28 - 29.Chris Lee29 - 28.Derek Cleary28 - 29.,0,0,53 of 138,74 of 193,38%,38%,62 of 150,92 of 215,1 of 4,0 of 8,25%,0%,0,0,0,0,0:07,0:10,43 of 126,64 of 179,10 of 12,4 of 8,0 of 0,6 of 6,45 of 126,58 of 169,8 of 12,16 of 24,0 of 0,0 of 0,20e403a1acfef130
54f9e3e1fad7a589,win,98215d037be5bcb7,d4a31850a7457f1b,Amanda Cooper,Cynthia Calvillo,0,0,7,13,0,1,0,3,Women's Strawweight,SUB Rear Naked Choke,1,3:19,20e403a1acfef130,L,W,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0,0,7 of 28,13 of 26,25%,50%,8 of 29,15 of 29,0 of 1,1 of 1,0%,100%,0,3,0,0,0:00,1:47,6 of 27,3 of 15,1 of 1,6 of 7,0 of 0,4 of 4,7 of 27,13 of 26,0 of 0,0 of 0,0 of 1,0 of 0,20e403a1acfef130
c79b862be039d9f0,win,b4ad3a06ee4d660c,eef9b891edbd4604,Alistair Overeem,Mark Hunt,1,0,55,21,0,0,0,0,Heavyweight,KO/TKO Knees,3,1:44,20e403a1acfef130,W,L,3 Rnd (5-5-5),Marc Goddard,Knees to Head In Clinch,1,0,55 of 70,21 of 51,78%,41%,59 of 76,27 of 59,0 of 1,0 of 0,0%,---,0,0,0,0,3:33,0:00,11 of 20,12 of 39,30 of 35,5 of 6,14 of 15,4 of 6,32 of 45,12 of 40,23 of 25,9 of 11,0 of 0,0 of 0,20e403a1acfef130
42ad1437a1280294,win,c9cf753cfdf77fc2,e5bda12faabfc850,Marcin Tybura,Luis Henrique,0,0,50,14,1,3,0,1,Heavyweight,KO/TKO Punches,3,3:46,20e403a1acfef130,W,L,3 Rnd (5-5-5),Herb Dean,Punches to Head From Mount,0,0,50 of 66,14 of 25,75%,56%,144 of 174,59 of 78,1 of 2,3 of 11,50%,27%,0,1,0,0,2:53,8:24,41 of 57,7 of 17,9 of 9,5 of 5,0 of 0,2 of 3,11 of 25,1 of 8,20 of 21,13 of 17,19 of 20,0 of 0,20e403a1acfef130
3b536afcc9098925,win,92a9aa9c93192871,cbd3e590a85b18c5,Mirsad Bektic,Darren Elkins,0,1,60,28,4,0,0,1,Featherweight,KO/TKO Kick,3,3:19,20e403a1acfef130,L,W,3 Rnd (5-5-5),Chris Tognoni,Kick to Head At Distance,0,1,60 of 98,28 of 59,61%,47%,146 of 196,72 of 109,4 of 10,0 of 1,40%,0%,0,1,0,1,9:05,1:22,55 of 91,14 of 45,4 of 5,10 of 10,1 of 2,4 of 4,17 of 48,6 of 36,7 of 8,10 of 11,36 of 42,12 of 12,20e403a1acfef130
4804776154430aad,win,2f95a3c6d58b2aad,96428b9e9bd048ea,Iuri Alcantara,Luke Sanders,0,0,23,94,1,1,1,0,Bantamweight,SUB Kneebar,2,3:13,20e403a1acfef130,W,L,3 Rnd (5-5-5),Marc Goddard,Kneebar From Bottom,0,0,23 of 75,94 of 134,30%,70%,27 of 79,134 of 182,1 of 2,1 of 2,50%,50%,1,0,0,0,0:05,3:37,12 of 59,90 of 127,5 of 10,4 of 7,6 of 6,0 of 0,19 of 71,15 of 47,1 of 1,4 of 6,3 of 3,75 of 81,20e403a1acfef130
08b65f5009c34997,win,ad56b3f00ca38dfd,f86cb5f25d545e0e,Mark Godbeer,Daniel Spitz,0,0,92,51,0,1,0,0,Heavyweight,U-DEC,3,5:00,20e403a1acfef130,W,L,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen27 - 30.Jeff Mullen27 - 30.Patricia Morse-Jarman27 - 30.,0,0,92 of 167,51 of 136,55%,37%,100 of 176,74 of 160,0 of 0,1 of 2,---,50%,0,0,0,0,1:13,1:03,50 of 111,33 of 113,29 of 40,13 of 16,13 of 16,5 of 7,74 of 142,43 of 123,18 of 25,8 of 13,0 of 0,0 of 0,20e403a1acfef130
6db4d7827082d5b9,win,49e96ff8ab781589,eabf206b162b3b83,Tyson Pedro,Paul Craig,1,0,23,12,0,0,0,0,Light Heavyweight,KO/TKO Elbows,1,4:10,20e403a1acfef130,W,L,3 Rnd (5-5-5),Marc Goddard,Elbows to Head From Crucifix,1,0,23 of 35,12 of 24,65%,50%,34 of 46,29 of 47,0 of 0,0 of 3,---,0%,0,0,0,0,2:37,0:06,18 of 28,2 of 13,3 of 4,7 of 8,2 of 3,3 of 3,4 of 9,4 of 16,8 of 15,8 of 8,11 of 11,0 of 0,20e403a1acfef130
2d4743a82fc55642,win,544d7460b3e44393,d0e50a3d1b250708,Albert Morales,Andre Soukhamthath,0,0,56,46,1,0,0,0,Bantamweight,S-DEC,3,5:00,20e403a1acfef130,W,L,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen28 - 29.Patricia Morse-Jarman29 - 28.Sal D'amato28 - 29.,0,0,56 of 132,46 of 116,42%,39%,79 of 172,73 of 148,1 of 3,0 of 1,33%,0%,0,0,0,0,4:42,2:18,34 of 103,25 of 81,2 of 2,14 of 25,20 of 27,7 of 10,47 of 122,34 of 103,3 of 4,2 of 3,6 of 6,10 of 10,20e403a1acfef130
ab14dbff9d2ae41a,win,d3df1add9d9a7efb,3236bf606fe9fa5b,Derrick Lewis,Travis Browne,1,0,39,21,0,0,0,0,Heavyweight,KO/TKO Punch,2,3:12,b4ad3a06ee4d660c,W,L,5 Rnd (5-5-5-5-5),Mario Yamasaki,Punch to Head At Distance,1,0,39 of 71,21 of 47,54%,44%,39 of 71,23 of 49,0 of 0,0 of 1,---,0%,0,0,0,0,1:40,0:04,37 of 67,0 of 14,0 of 2,12 of 23,2 of 2,9 of 10,21 of 50,21 of 45,1 of 1,0 of 1,17 of 20,0 of 1,b4ad3a06ee4d660c
a5d24caed8afbeef,win,0941df56f6ac954b,db1f2ed63b54b9a7,Johny Hendricks,Hector Lombard,0,0,51,37,0,2,0,0,Middleweight,U-DEC,3,5:00,b4ad3a06ee4d660c,W,L,3 Rnd (5-5-5),Brad Jardine,Hubert Earle27 - 30.Robert MacAvoy27 - 30.Don Robinson28 - 29.,0,0,51 of 136,37 of 103,37%,35%,69 of 155,43 of 109,0 of 0,2 of 9,---,22%,0,0,0,0,0:00,2:02,32 of 111,22 of 80,7 of 10,8 of 15,12 of 15,7 of 8,38 of 121,33 of 98,13 of 15,4 of 5,0 of 0,0 of 0,b4ad3a06ee4d660c
112e6a0ddce893e6,win,da816417a579a0bd,b8aef0faf4ce9b31,Sam Sicilia,Gavin Tucker,0,0,10,55,0,1,0,0,Featherweight,U-DEC,3,5:00,b4ad3a06ee4d660c,L,W,3 Rnd (5-5-5),Cyril Desjardins,Ian Bridgeman27 - 30.Sal D'amato27 - 30.Craig Smith27 - 30.,0,0,10 of 87,55 of 163,11%,33%,10 of 88,60 of 168,0 of 0,1 of 1,---,100%,0,0,0,0,0:26,0:15,9 of 80,25 of 120,0 of 5,12 of 25,1 of 2,18 of 18,9 of 84,53 of 159,1 of 3,2 of 4,0 of 0,0 of 0,b4ad3a06ee4d660c
16e28dd989ee1dea,win,34f88592c0ab7a54,dbc17725b887860a,Elias Theodorou,Cezar Ferreira,0,0,38,11,1,3,0,2,Middleweight,U-DEC,3,5:00,b4ad3a06ee4d660c,W,L,3 Rnd (5-5-5),Keith Peterson,Robert MacAvoy27 - 30.Don Robinson28 - 29.Craig Smith28 - 29.,0,0,38 of 116,11 of 38,32%,28%,70 of 155,11 of 38,1 of 4,3 of 6,25%,50%,0,2,2,0,2:39,1:46,18 of 80,4 of 26,8 of 16,3 of 6,12 of 20,4 of 6,28 of 104,11 of 36,3 of 3,0 of 2,7 of 9,0 of 0,b4ad3a06ee4d660c
9c256e94c6b584b6,win,7be74a12d7352df2,016a8d958883167c,Sara McMann,Gina Mazany,0,0,7,0,2,0,1,0,Women's Bantamweight,SUB Arm Triangle,1,1:14,b4ad3a06ee4d660c,W,L,3 Rnd (5-5-5),Mario Yamasaki,Arm Triangle From Mount,0,0,7 of 14,0 of 2,50%,0%,7 of 14,0 of 2,2 of 2,0 of 0,100%,---,1,0,0,0,1:02,0:00,6 of 13,0 of 2,1 of 1,0 of 0,0 of 0,0 of 0,3 of 5,0 of 1,0 of 0,0 of 1,4 of 9,0 of 0,b4ad3a06ee4d660c
f00ac5af033f44b4,win,e5010b1b94ca5755,bf9bc96336922271,Paul Felder,Alex Ricci,1,0,23,21,0,0,0,0,Lightweight,KO/TKO Elbow,1,4:44,b4ad3a06ee4d660c,W,L,3 Rnd (5-5-5),Brad Jardine,Elbow to Head At Distance,1,0,23 of 71,21 of 59,32%,35%,23 of 71,21 of 59,0 of 0,0 of 0,---,---,0,0,0,0,0:03,0:00,14 of 57,12 of 41,4 of 7,3 of 10,5 of 7,6 of 8,23 of 66,21 of 59,0 of 1,0 of 0,0 of 4,0 of 0,b4ad3a06ee4d660c
